0.39600   6.23246   6.23278   0.00033
0.39700   6.24033   6.24065   0.00032
0.39800   6.24817   6.24850   0.00033
0.39900   6.25602   6.25635   0.00032
0.40000   6.26385   6.26418   0.00033
0.40100   6.27168   6.27201   0.00033
0.40200   6.27949   6.27982   0.00033
0.40300   6.28730   6.28763   0.00033
0.40400   6.29509   6.29543   0.00033
0.40500   6.30288   6.30321   0.00033
0.40600   6.31066   6.31099   0.00033
0.40700   6.31843   6.31876   0.00033
0.40800   6.32619   6.32652   0.00033
0.40900   6.33393   6.33426   0.00033
0.41000   6.34167   6.34200   0.00033
0.41100   6.34940   6.34973   0.00033
0.41200   6.35712   6.35745   0.00033
0.41300   6.36483   6.36516   0.00034
0.41400   6.37253   6.37286   0.00033
0.41500   6.38022   6.38056   0.00034
0.41600   6.38791   6.38824   0.00033
0.41700   6.39557   6.39591   0.00034
0.41800   6.40324   6.40358   0.00034
0.41900   6.41090   6.41123   0.00033
0.42000   6.41854   6.41888   0.00034
0.42100   6.42618   6.42652   0.00033
0.42200   6.43381   6.43414   0.00034
0.42300   6.44143   6.44176   0.00033
0.42400   6.44903   6.44937   0.00034
0.42500   6.45664   6.45697   0.00034
0.42600   6.46422   6.46456   0.00034
0.42700   6.47181   6.47215   0.00034
0.42800   6.47938   6.47972   0.00034
0.42900   6.48695   6.48729   0.00034
0.43000   6.49450   6.49484   0.00034
0.43100   6.50205   6.50239   0.00034
0.43200   6.50959   6.50993   0.00034
0.43300   6.51712   6.51746   0.00034
0.43400   6.52464   6.52498   0.00035
0.43500   6.53215   6.53250   0.00034
0.43600   6.53965   6.54000   0.00035
0.43700   6.54715   6.54750   0.00034
0.43800   6.55464   6.55498   0.00034
0.43900   6.56212   6.56246   0.00034
0.44000   6.56959   6.56993   0.00034
0.44100   6.57705   6.57739   0.00035
0.44200   6.58450   6.58485   0.00034
0.44300   6.59194   6.59229   0.00035
0.44400   6.59938   6.59973   0.00034
0.44500   6.60681   6.60716   0.00035
0.44600   6.61423   6.61457   0.00034
0.44700   6.62164   6.62199   0.00035
0.44800   6.62904   6.62939   0.00034
0.44900   6.63643   6.63678   0.00035
0.45000   6.64382   6.64417   0.00035
0.45100   6.65120   6.65155   0.00035
0.45200   6.65857   6.65892   0.00035
0.45300   6.66593   6.66628   0.00035
0.45400   6.67329   6.67363   0.00035
0.45500   6.68063   6.68098   0.00035
0.45600   6.68797   6.68832   0.00035
0.45700   6.69529   6.69565   0.00035
0.45800   6.70262   6.70297   0.00035
0.45900   6.70993   6.71028   0.00036
0.46000   6.71724   6.71759   0.00035
0.46100   6.72453   6.72489   0.00036
0.46200   6.73182   6.73218   0.00035
0.46300   6.73910   6.73946   0.00036
0.46400   6.74638   6.74673   0.00035
0.46500   6.75364   6.75400   0.00036
0.46600   6.76090   6.76126   0.00035
0.46700   6.76815   6.76851   0.00036
0.46800   6.77540   6.77575   0.00035
0.46900   6.78263   6.78299   0.00036
0.47000   6.78986   6.79021   0.00036
0.47100   6.79707   6.79743   0.00036
0.47200   6.80429   6.80465   0.00036
0.47300   6.81149   6.81185   0.00036
0.47400   6.81869   6.81905   0.00036
0.47500   6.82587   6.82624   0.00036
0.47600   6.83306   6.83342   0.00036
0.47700   6.84023   6.84059   0.00036
0.47800   6.84740   6.84776   0.00036
0.47900   6.85455   6.85492   0.00036
0.48000   6.86171   6.86207   0.00036
0.48100   6.86885   6.86921   0.00036
0.48200   6.87599   6.87635   0.00036
0.48300   6.88312   6.88348   0.00036
0.48400   6.89024   6.89060   0.00036
0.48500   6.89735   6.89772   0.00037
0.48600   6.90446   6.90482   0.00036
0.48700   6.91156   6.91192   0.00037
0.48800   6.91866   6.91902   0.00036
0.48900   6.92574   6.92610   0.00037
0.49000   6.93282   6.93318   0.00036
0.49100   6.93988   6.94025   0.00037
0.49200   6.94695   6.94732   0.00036
0.49300   6.95400   6.95437   0.00037
0.49400   6.96106   6.96142   0.00036
0.49500   6.96810   6.96846   0.00037
0.49600   6.97514   6.97550   0.00036
0.49700   6.98216   6.98253   0.00037
0.49800   6.98918   6.98955   0.00036
0.49900   6.99619   6.99656   0.00037
0.50000   7.00321   7.00357   0.00036
0.50100   7.01020   7.01057   0.00037
0.50200   7.01720   7.01756   0.00037
0.50300   7.02418   7.02455   0.00037
0.50400   7.03116   7.03153   0.00037
0.50500   7.03813   7.03850   0.00037
0.50600   7.04510   7.04547   0.00037
0.50700   7.05205   7.05243   0.00037
0.50800   7.05901   7.05938   0.00037
0.50900   7.06595   7.06632   0.00037
0.51000   7.07289   7.07326   0.00037
0.51100   7.07982   7.08019   0.00037
0.51200   7.08675   7.08712   0.00037
0.51300   7.09366   7.09403   0.00037
0.51400   7.10057   7.10094   0.00038
0.51500   7.10747   7.10785   0.00037
0.51600   7.11437   7.11475   0.00038
0.51700   7.12126   7.12164   0.00037
